symbol,geneid,description,pvalue,padj,log2foldchange,stat,basemean,ingested_at,bronze_source_file,series_id,gb_acc
C2orf88,84281.0,chromosome 2 open reading frame 88,1.01e-06,0.0012441,1.58944,4.8893,287.04,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LINC00892,100128420.0,long intergenic non-protein coding RNA 892,9.93e-07,0.0012441,1.28058,4.89295,75.71,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NAT8B,51471.0,"N-acetyltransferase 8B (putative, gene/pseudogene)",1.2e-06,0.0013698,1.37898,4.85566,44.13,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
THRB-AS2,101927854.0,THRB antisense RNA 2,1.44e-06,0.0015389,1.68684,4.8188,287.16,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MIR4435-2HG,541471.0,MIR4435-2 host gene,1.64e-06,0.001635,0.95739,4.79377,270.89,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107984727,107984727.0,uncharacterized LOC107984727,1.74e-06,0.0016352,1.95258,4.78158,11.6,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CA2,760.0,carbonic anhydrase 2,2.18e-06,0.0019324,1.50185,4.73633,576.97,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105377275,105377275.0,uncharacterized LOC105377275,2.34e-06,0.0019706,1.67679,4.72137,27.48,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LINC00989,100506035.0,long intergenic non-protein coding RNA 989,2.76e-06,0.0021017,2.19789,4.68782,226.28,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RAB27B,5874.0,"RAB27B, member RAS oncogene family",2.76e-06,0.0021017,1.36983,4.68821,61.6,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107985270,107985270.0,,3.46e-06,0.0025115,2.41319,4.64161,104.31,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
BCL2L1,598.0,BCL2 like 1,3.79e-06,0.0025322,0.748124,4.62243,249.79,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SNAI1,6615.0,snail family transcriptional repressor 1,3.8e-06,0.0025322,-5.99696,-4.6219,324.89,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PIF1,80119.0,PIF1 5'-to-3' DNA helicase,4.93e-06,0.003152,1.55308,4.56774,39.05,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CLSTN3,9746.0,calsyntenin 3,7.05e-06,0.0043362,1.32114,4.49206,175.12,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TSC22D1,8848.0,TSC22 domain family member 1,7.73e-06,0.0043568,1.12844,4.47244,883.45,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGLV3-27,28791.0,immunoglobulin lambda variable 3-27,7.59e-06,0.0043568,2.05103,4.47629,55.53,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGLV2-5,28818.0,immunoglobulin lambda variable 2-5 (pseudogene),7.91e-06,0.0043568,1.14113,4.46774,48.9,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RNF5P1,286140.0,ring finger protein 5 pseudogene 1,8.65e-06,0.0044991,1.89509,4.44855,22.35,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RSU1,6251.0,Ras suppressor protein 1,8.73e-06,0.0044991,0.640372,4.44654,2441.19,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105371967,105371967.0,uncharacterized LOC105371967,9.33e-06,0.004661,1.56321,4.4321,35.28,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107985819,107985819.0,,1.03e-05,0.0049838,2.49525,4.41099,27.31,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PTGS2,5743.0,prostaglandin-endoperoxide synthase 2,1.19e-05,0.00542,-2.11242,-4.37998,144.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ABCC3,8714.0,ATP binding cassette subfamily C member 3,1.17e-05,0.00542,1.41762,4.38393,639.62,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
H3C10,8357.0,H3 clustered histone 10,1.27e-05,0.0055005,1.76029,4.36464,743.47,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGHV3-9,28451.0,immunoglobulin heavy variable 3-9,1.27e-05,0.0055005,2.06313,4.36592,46.06,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TPX2,22974.0,TPX2 microtubule nucleation factor,1.33e-05,0.0056061,1.7143,4.35464,56.58,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GFI1B,8328.0,growth factor independent 1B transcriptional repressor,1.47e-05,0.0060277,1.78214,4.33301,665.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TRND,4555.0,tRNA-Asp,1.52e-05,0.006057,1.39789,4.32637,28.3,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TGFB1I1,7041.0,transforming growth factor beta 1 induced transcript 1,1.59e-05,0.0061796,1.98145,4.3165,44.68,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PIK3IP1,113791.0,phosphoinositide-3-kinase interacting protein 1,1.67e-05,0.0063416,-0.804596,-4.30545,10361.7,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105370624,105370624.0,uncharacterized LOC105370624,1.75e-05,0.0064932,0.5906,4.295,166.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PTX3,5806.0,pentraxin 3,1.91e-05,0.0069427,-2.51639,-4.27501,199.32,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ACRBP,84519.0,acrosin binding protein,2.09e-05,0.00743,1.33538,4.25485,1260.94,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107986294,107986294.0,uncharacterized LOC107986294,2.15e-05,0.007456,2.13707,4.24915,25.67,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF385D,79750.0,zinc finger protein 385D,2.27e-05,0.0077307,2.08716,4.2362,26.65,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MFAP3L,9848.0,microfibril associated protein 3 like,2.42e-05,0.0080531,1.59005,4.22227,98.78,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SPX,80763.0,spexin hormone,2.51e-05,0.008174,1.59192,4.21426,60.37,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CAVIN2,8436.0,caveolae associated protein 2,2.75e-05,0.0087769,1.81109,4.19359,3905.01,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FHL2,2274.0,four and a half LIM domains 2,2.83e-05,0.008879,1.32777,4.18648,57.99,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
H2BC11,8970.0,H2B clustered histone 11,2.94e-05,0.0089339,1.58853,4.17802,78.67,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CD248,57124.0,CD248 molecule,3.02e-05,0.0089339,-1.30977,-4.17207,198.35,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
GYS2,2998.0,glycogen synthase 2,3.02e-05,0.0089339,1.77145,4.17208,44.25,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
VIT,5212.0,vitrin,3.33e-05,0.0094007,2.49965,4.14992,22.23,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SMANTIS,107985770.0,SMARCA4 interacting SWI/SNF chromatin remodeling complex scaffold lncRNA,3.32e-05,0.0094007,1.56922,4.14999,261.7,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PALLD,23022.0,"palladin, cytoskeletal associated protein",3.47e-05,0.0094007,1.14948,4.14019,138.25,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PDLIM1,9124.0,PDZ and LIM domain 1,3.46e-05,0.0094007,1.14234,4.14099,1286.39,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TNNC2,7125.0,"troponin C2, fast skeletal type",3.4e-05,0.0094007,1.90153,4.14489,43.21,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MEIS1,4211.0,Meis homeobox 1,4.01e-05,0.0102509,1.80046,4.1069,125.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MED12L,116931.0,mediator complex subunit 12L,3.99e-05,0.0102509,1.41843,4.10783,42.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC102724808,102724808.0,uncharacterized LOC102724808,3.98e-05,0.0102509,1.57036,4.10843,53.92,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105375056,105375056.0,uncharacterized LOC105375056,4.04e-05,0.0102509,1.62475,4.10515,265.44,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105377343,105377343.0,uncharacterized LOC105377343,4.16e-05,0.010357,1.35832,4.09818,25.69,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LYPD3,27076.0,LY6/PLAUR domain containing 3,4.21e-05,0.010357,-4.28141,-4.09553,479.0,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CCDC86,79080.0,coiled-coil domain containing 86,4.44e-05,0.0105929,-0.606688,-4.08328,528.55,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF681,148213.0,zinc finger protein 681,4.4e-05,0.0105929,-1.25606,-4.08567,35.15,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LINC02384,100507195.0,long intergenic non-protein coding RNA 2384,4.55e-05,0.0106845,1.42144,4.07783,65.76,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PKD1P1,339044.0,"polycystin 1, transient receptor potential channel interacting pseudogene 1",4.64e-05,0.0107515,-0.635599,-4.07298,595.89,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC102723324,102723324.0,uncharacterized LOC102723324,4.79e-05,0.0107889,1.74903,4.06551,19.16,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TRNM,4569.0,tRNA-Met,4.74e-05,0.0107889,1.80082,4.06811,47.52,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107985376,107985376.0,,6.25e-05,0.0135143,1.70571,4.00329,37.85,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TMCC2,9911.0,transmembrane and coiled-coil domain family 2,6.26e-05,0.0135143,1.14534,4.0029,137.92,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
AFAP1-AS1,84740.0,AFAP1 antisense RNA 1,6.23e-05,0.0135143,1.39447,4.00403,20.44,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SEC14L2,23541.0,SEC14 like lipid binding 2,6.39e-05,0.013622,-2.9201,-3.99785,286.73,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZFP36L2,678.0,ZFP36 ring finger protein like 2,6.59e-05,0.013716,-0.702521,-3.99046,10168.4,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
EIF2B2,8892.0,eukaryotic translation initiation factor 2B subunit beta,6.61e-05,0.013716,0.514344,3.98998,686.6,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107984271,107984271.0,,6.7e-05,0.0137267,1.63856,3.98673,20.21,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
HGD,3081.0,"homogentisate 1,2-dioxygenase",7.02e-05,0.0140349,1.14295,3.97544,89.04,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RN7SL2,378706.0,RNA component of signal recognition particle 7SL2,6.96e-05,0.0140349,-1.50754,-3.97758,87.41,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IL1B,3553.0,interleukin 1 beta,7.38e-05,0.0145702,-2.94623,-3.96356,1368.85,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DACH1,1602.0,dachshund family transcription factor 1,7.6e-05,0.0148076,-1.23149,-3.95677,19.76,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CCL5,6352.0,C-C motif chemokine ligand 5,7.85e-05,0.0151086,0.843064,3.94906,6384.08,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KLF5,688.0,KLF transcription factor 5,8.06e-05,0.0151545,-2.53087,-3.94263,112.81,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGHV3-64,28414.0,immunoglobulin heavy variable 3-64,8.02e-05,0.0151545,2.77985,3.94373,72.75,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CREM,1390.0,cAMP responsive element modulator,8.64e-05,0.0160057,-4.30376,-3.92594,2190.82,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TNFRSF12A,51330.0,TNF receptor superfamily member 12A,8.81e-05,0.0160057,-3.58072,-3.92116,144.0,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TPTEP1,387590.0,TPTE pseudogene 1,8.77e-05,0.0160057,1.6991,3.92239,156.27,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TAMALIN,160622.0,trafficking regulator and scaffold protein tamalin,9.38e-05,0.0168134,-3.65753,-3.90611,588.25,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107985542,107985542.0,,9.47e-05,0.0168134,1.63523,3.90385,150.07,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
EDAR,10913.0,ectodysplasin A receptor,9.85e-05,0.0170843,-1.32822,-3.89431,127.64,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RHOBTB1,9886.0,Rho related BTB domain containing 1,9.91e-05,0.0170843,1.81408,3.89285,96.3,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TUBA8,51807.0,tubulin alpha 8,9.95e-05,0.0170843,1.49371,3.89176,492.33,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGLV3-21,28796.0,immunoglobulin lambda variable 3-21,0.0001,0.0170843,3.0378,3.88944,2146.91,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PLAAT1,57110.0,phospholipase A and acyltransferase 1,0.000109,0.0181388,2.45864,3.86975,30.73,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PCSK5,5125.0,proprotein convertase subtilisin/kexin type 5,0.000108,0.0181388,-0.589861,-3.87104,520.84,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KRT2,3849.0,keratin 2,0.000111,0.0182189,-1.65711,-3.86614,24.68,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CLMAT3,101927096.0,colorectal liver metastasis associated transcript 3,0.000117,0.0188347,2.03933,3.85303,91.41,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
WDR11-DT,283089.0,WDR11 divergent transcript,0.000116,0.0188347,1.92076,3.85535,33.71,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGHV4-30-2,28398.0,immunoglobulin heavy variable 4-30-2,0.000122,0.0194997,1.53184,3.84207,160.43,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGLV1-36,28826.0,immunoglobulin lambda variable 1-36,0.000127,0.020047,2.12531,3.83282,189.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ACY3,91703.0,aminoacylase 3,0.000128,0.0201042,-0.927682,-3.8297,32.44,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CIB2,10518.0,calcium and integrin binding family member 2,0.000131,0.0202982,-0.908343,-3.82493,37.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
RRAD,6236.0,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator",0.000134,0.02062,-4.73492,-3.81867,465.43,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MBOAT4,619373.0,membrane bound O-acyltransferase domain containing 4,0.000138,0.0206233,-0.949063,-3.81161,71.24,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
DCLRE1A,9937.0,DNA cross-link repair 1A,0.000137,0.0206233,0.982015,3.81347,77.82,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ABALON,103021294.0,apoptotic BCL2L1-antisense long non-coding RNA,0.000136,0.0206233,0.559512,3.81561,97.11,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TAMALIN-AS1,692159.0,TAMALIN antisense RNA 1,0.000142,0.0208775,-3.96236,-3.804,59.92,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SERPINF1,5176.0,serpin family F member 1,0.000142,0.0208775,-0.869346,-3.80484,416.12,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105371661,105371661.0,uncharacterized LOC105371661,0.000144,0.020941,1.71556,3.80098,50.61,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
H2AC6,8334.0,H2A clustered histone 6,0.000147,0.021105,1.53716,3.79681,1864.77,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
BMP6,654.0,bone morphogenetic protein 6,0.000152,0.0214432,1.32025,3.78843,249.57,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGHV3-11,28450.0,immunoglobulin heavy variable 3-11,0.000151,0.0214432,2.01546,3.79009,462.1,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
BEND2,139105.0,BEN domain containing 2,0.000157,0.0219664,1.99135,3.78024,92.01,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CACHD1,57685.0,cache domain containing 1,0.00016,0.022222,-2.11954,-3.77518,29.57,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NPAS2,4862.0,neuronal PAS domain protein 2,0.000162,0.0222874,-1.43546,-3.77229,45.65,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105371362,105371362.0,uncharacterized LOC105371362,0.000171,0.0233994,1.82449,3.75798,66.88,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FSTL4,23105.0,follistatin like 4,0.000175,0.0236822,1.66998,3.75284,23.14,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SYDE2,84144.0,synapse defective Rho GTPase homolog 2,0.000186,0.024681,-1.18725,-3.73731,58.61,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LPAR5,57121.0,lysophosphatidic acid receptor 5,0.000187,0.024681,1.0345,3.73616,544.17,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
BATF,10538.0,basic leucine zipper ATF-like transcription factor,0.000186,0.024681,0.542217,3.73756,547.3,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CDCA3,83461.0,cell division cycle associated 3,0.00019,0.0247394,1.49622,3.73234,34.03,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CRTC3,64784.0,CREB regulated transcription coactivator 3,0.000191,0.0247394,-0.513096,-3.73009,606.05,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PER1,5187.0,period circadian regulator 1,0.000192,0.0247394,-2.15742,-3.7294,1404.91,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
REPS1,85021.0,RALBP1 associated Eps domain containing 1,0.000195,0.0248234,-0.362499,-3.72573,638.38,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
STON2,85439.0,stonin 2,0.000196,0.0248234,1.12076,3.72451,75.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PF4,5196.0,platelet factor 4,0.000206,0.0259302,1.57287,3.71149,1646.18,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CD83,9308.0,CD83 molecule,0.000211,0.0259334,-3.29496,-3.7054,3070.17,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
H2BC9,8345.0,H2B clustered histone 9,0.000213,0.0259334,1.50193,3.70361,84.01,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SCGB1C1,147199.0,secretoglobin family 1C member 1,0.000209,0.0259334,1.47921,3.70799,31.61,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MMD,23531.0,monocyte to macrophage differentiation associated,0.00021,0.0259334,1.35554,3.70642,519.67,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
VEGFA,7422.0,vascular endothelial growth factor A,0.000216,0.0261509,-3.11155,-3.69956,790.56,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KRT86,3892.0,keratin 86,0.000222,0.0264328,-2.67879,-3.69302,49.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TRNY,4579.0,tRNA-Tyr,0.000221,0.0264328,2.63091,3.69377,81.2,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
UBE2C,11065.0,ubiquitin conjugating enzyme E2 C,0.000235,0.027824,1.60302,3.67806,55.79,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PCBP2-OT1,102157401.0,PCBP2 overlapping transcript 1,0.000238,0.0279626,-0.719454,-3.67491,171.29,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MED18,54797.0,mediator complex subunit 18,0.000245,0.0281239,1.26644,3.66715,103.69,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
PDE4D,5144.0,phosphodiesterase 4D,0.000254,0.0281239,-2.09982,-3.65826,254.64,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SPARC,6678.0,secreted protein acidic and cysteine rich,0.000252,0.0281239,1.91522,3.66025,5347.95,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
SNHG5,387066.0,small nucleolar RNA host gene 5,0.000242,0.0281239,-1.18224,-3.6702,438.16,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NRCAM,4897.0,neuronal cell adhesion molecule,0.000255,0.0281239,-1.7234,-3.65762,25.8,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
UGCG,7357.0,UDP-glucose ceramide glucosyltransferase,0.000247,0.0281239,-0.622503,-3.66574,273.96,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC283028,283028.0,uncharacterized LOC283028,0.000253,0.0281239,2.26764,3.65872,12.37,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
KCNA5,3741.0,potassium voltage-gated channel subfamily A member 5,0.000255,0.0281239,-1.60168,-3.65729,22.82,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ICAM1,3383.0,intercellular adhesion molecule 1,0.000255,0.0281239,-1.65289,-3.65704,3604.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
CAPN1-AS1,728975.0,CAPN1 antisense RNA 1,0.000258,0.0282118,1.37184,3.65448,143.27,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZFYVE21,79038.0,zinc finger FYVE-type containing 21,0.00026,0.0282362,0.513829,3.6525,405.18,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
P3H2,55214.0,prolyl 3-hydroxylase 2,0.000269,0.0282578,-1.01165,-3.64371,38.99,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107984360,107984360.0,,0.000266,0.0282578,2.71387,3.64671,233.09,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC105378179,105378179.0,uncharacterized LOC105378179,0.000265,0.0282578,-1.02186,-3.64768,133.52,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
IGHV3-69-1,28402.0,immunoglobulin heavy variable 3-69-1 (pseudogene),0.000264,0.0282578,1.22355,3.64846,111.15,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TRNA,4553.0,tRNA-Ala,0.000268,0.0282578,2.72209,3.64451,60.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LOC107987228,107987228.0,uncharacterized LOC107987228,0.000271,0.0282626,2.16956,3.64198,46.94,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
LYPLAL1-DT,643723.0,LYPLAL1 divergent transcript,0.000291,0.0284778,1.43631,3.62318,28.66,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
MYLK,4638.0,myosin light chain kinase,0.000287,0.0284778,1.55113,3.6272,695.6,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ITGB5,3693.0,integrin subunit beta 5,0.000292,0.0284778,1.79636,3.62211,751.13,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
H2AC8,3012.0,H2A clustered histone 8,0.000282,0.0284778,1.13739,3.63128,39.42,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
FOSL1,8061.0,"FOS like 1, AP-1 transcription factor subunit",0.000283,0.0284778,-3.66353,-3.63033,192.96,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
ZNF609,23060.0,zinc finger protein 609,0.000289,0.0284778,-0.685833,-3.62502,204.98,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TWSG1-DT,102724397.0,TWSG1 divergent transcript,0.000285,0.0284778,1.46247,3.62856,25.14,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
NFIC,4782.0,nuclear factor I C,0.000279,0.0284778,-0.538991,-3.63441,246.26,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
TP53INP2,58476.0,tumor protein p53 inducible nuclear protein 2,0.000283,0.0284778,-3.44972,-3.63055,217.78,2026-04-21T13:51:27.123139+00:00,bronze_GSE251849.csv,GSE251849,
