experiment_accession,experiment_type,species,gene_id,gene_name,comparison_label,expression_value,expression_value_numeric,source_url,ingested_at
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000100889,PCK2,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.84799745177908e-19,1.84799745177908e-19,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000100985,MMP9,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.2,1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000100985,MMP9,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,7.24173570102388e-15,7.24173570102388e-15,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101187,SLCO4A1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.1,-1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101187,SLCO4A1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,3.66033586458409e-11,3.66033586458409e-11,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101255,TRIB3,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.1,1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101255,TRIB3,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.1464276388717599e-11,1.1464276388717599e-11,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101425,BPI,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101425,BPI,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,6.74540403352542e-05,6.74540403352542e-05,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101445,PPP1R16B,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101445,PPP1R16B,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.67531221075166e-09,1.67531221075166e-09,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101670,LIPG,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.3,1.3,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101670,LIPG,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,2.95880741809034e-14,2.95880741809034e-14,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101825,MXRA5,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000101825,MXRA5,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,3.89043224972203e-08,3.89043224972203e-08,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000102879,CORO1A,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.6,1.6,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000102879,CORO1A,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,3.56825641362511e-21,3.56825641362511e-21,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000104327,CALB1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.7,-1.7,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000104327,CALB1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,2.74255822079844e-10,2.74255822079844e-10,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000105516,DBP,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.4,-1.4,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000105516,DBP,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.9226538698982e-19,1.9226538698982e-19,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000105641,SLC5A5,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.3,-1.3,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000105641,SLC5A5,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,5.05419959396751e-07,5.05419959396751e-07,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000105655,ISYNA1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.9,-1.9,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000105655,ISYNA1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,3.6563143931292403e-53,3.6563143931292403e-53,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000105855,ITGB8,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.1,1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000105855,ITGB8,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,3.7417575325883895e-11,3.7417575325883895e-11,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000107968,MAP3K8,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.1,1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000107968,MAP3K8,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.14613620121526e-11,1.14613620121526e-11,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000108342,CSF3,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,2.9,2.9,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000108342,CSF3,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,7.32098585619534e-66,7.32098585619534e-66,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000108602,ALDH3A1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.1,-1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000108602,ALDH3A1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,0.000187515012540047,0.000187515012540047,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000109819,PPARGC1A,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.6,-1.6,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000109819,PPARGC1A,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,4.04576010299574e-16,4.04576010299574e-16,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000109906,ZBTB16,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.3,-1.3,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000109906,ZBTB16,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,5.226644762460331e-09,5.226644762460331e-09,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000110944,IL23A,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.8,1.8,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000110944,IL23A,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,5.748474097439071e-19,5.748474097439071e-19,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000111181,SLC6A12,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.8,-1.8,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000111181,SLC6A12,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,5.27789049626879e-11,5.27789049626879e-11,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000112299,VNN1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.2,1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000112299,VNN1,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,9.33343570652261e-07,9.33343570652261e-07,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000113070,HBEGF,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.3,1.3,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000113070,HBEGF,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,5.11468396532146e-16,5.11468396532146e-16,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000113739,STC2,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.4,1.4,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000113739,STC2,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,2.22376862913447e-21,2.22376862913447e-21,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000113916,BCL6,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.2,-1.2,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000113916,BCL6,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,6.2755587046003504e-15,6.2755587046003504e-15,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000114013,CD86,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,-1.1,-1.1,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000114013,CD86,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,4.37156473969163e-06,4.37156473969163e-06,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000115009,CCL20,'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange,1.7,1.7,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
E-GEOD-153970,rnaseq_mrna_differential,Homo sapiens,ENSG00000115009,CCL20,'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue,1.88586357656047e-52,1.88586357656047e-52,https://www.ebi.ac.uk/gxa/experiments-content/E-GEOD-153970/download/RNASEQ_MRNA_DIFFERENTIAL?geneQuery=%5B%5D&unit=FOLD_CHANGE&cutoff=0.05&heatmapMatrixSize=50&selectedColumnIds=&type=RNASEQ_MRNA_DIFFERENTIAL,2026-04-21T13:51:33.768681+00:00
