symbol,geneid,description,pvalue,padj,log2foldchange,stat,basemean,ingested_at,bronze_source_file,series_id,gb_acc,neg_log10_pvalue,dataset_id,input_geneid,input_symbol,target_id,approved_symbol,disease_id,disease_name,score_cancer_biomarkers,score_cancer_gene_census,score_clingen,score_clinical_precedence,score_crispr,score_crispr_screen,score_europepmc,score_eva,score_eva_somatic,score_expression_atlas,score_gene2phenotype,score_gene_burden,score_genomics_england,score_gwas_credible_sets,score_impc,score_intogen,score_orphanet,score_reactome,score_uniprot_literature,score_uniprot_variants
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0009868,glycogen storage disease IXb,,,,,,,,,,,,,,,0.2494340062600481,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_1002029,chronic rhinosinusitis with nasal polyps,,,,,,,0.2474582311678103,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MP_0001845,inflammation,,,,,,,0.243927024233439,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0002050,depressive disorder,,,,,,,0.242524810677417,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,HP_0100281,Chronic colitis,,,,,,,0.238538599503387,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000702,small cell lung carcinoma,,,,,,,0.2374483709442975,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0021187,hyperlipidemia,,,,,,,0.2360864444695615,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,HP_0002791,Hypoventilation,,,,,,,,,,,,,,0.0469870791610572,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0009061,cystic fibrosis,,,,,,,0.2226848960807496,,,0.0387508416480139,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000569,liposarcoma,,,,,,,0.231013703092416,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0002529,skin squamous cell carcinoma,,,,,,,0.2261164827783224,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0008527,steatosis,,,,,,,0.2231001341203861,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0003758,autism,,,,,,,0.2213036972972304,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0009472,tympanic membrane perforation,,,,,,,,,,,,,,0.0439853756984177,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000545,infertility,,,,,,,0.2189605630435417,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000272,astrocytoma,,,,,,,0.0475368109799087,,,0.2070308331266375,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0017611,pituitary tumor,,,,,,,0.2187228428507712,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_1002030,chronic rhinosinusitis without nasal polyps,,,,,,,0.2173352601461545,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_1001461,endothelial dysfunction,,,,,,,0.2128599639960769,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0001378,multiple myeloma,,,,,,,0.2128504353417876,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0003106,pneumonia,,,,,,,0.2108714860093045,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000305,breast carcinoma,,,,,,,0.1944819570361231,,,0.0632564562211512,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000637,osteosarcoma,,,,,,,0.2088431160458456,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0008758,mitochondrial DNA depletion syndrome 4a,,,,,,,0.2083890985670798,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0042491,cervical squamous intraepithelial neoplasia,,,,,,,0.208047428515977,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000284,benign prostatic hyperplasia,,,,,,,0.2072030801859608,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_1001413,Respiratory Syncytial Virus Infection,,,,,,,0.2071143174229494,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_1000636,inflammatory skin disease,,,,,,,0.2069033128607678,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0015175,autoimmune pancreatitis,,,,,,,0.2056694009013021,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000537,hypertension,,,,,,,0.2054534894032065,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_1000758,punctate palmoplantar keratoderma type III,,,,,,,0.2051766441939221,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000574,lymphoma,,,,,,,0.2023974109861669,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0001060,celiac disease,,,,,,,0.2018808169226051,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0005180,Parkinson disease,,,,,,,0.2017583891096057,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0003897,stomach neoplasm,,,,,,,0.2016205822949471,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,HP_0001732,Abnormality of the pancreas,,,,,,,0.2006171632118349,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0018076,tuberculosis,,,,,,,0.1996883800488172,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0008581,salivary gland disease,,,,,,,,,,,,,,0.0397156834108849,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,HP_0000083,Renal insufficiency,,,,,,,0.1980841182217865,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0000456,cerebral creatine deficiency syndrome,,,,,,,0.1969005883017367,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0006352,laryngeal squamous cell carcinoma,,,,,,,0.191097980139233,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0002890,renal carcinoma,,,,,,,0.190105026503134,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0007328,influenza,,,,,,,0.1893087942772184,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_1001991,pneumonitis,,,,,,,0.1842647420595109,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000717,systemic scleroderma,,,,,,,0.1840169323263682,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_1000680,mucous membrane pemphigoid,,,,,,,0.1834202173848048,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_1001272,bacterial pneumonia,,,,,,,0.1826747611989919,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0010563,blue cone monochromacy,,,,,,,0.1823792392834863,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0005952,non-Hodgkins lymphoma,,,,,,,0.1805384565344597,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000217,gastritis,,,,,,,0.1793395852954282,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0015277,medullary thyroid gland carcinoma,,,,,,,0.1793395852954282,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,HP_0000539,Abnormality of refraction,,,,,,,,,,,,,,0.035634105452936,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0005277,migraine disorder,,,,,,,0.1771020622208854,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0005207,congenital heart disease,,,,,,,0.1768976265354301,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0003086,kidney disease,,,,,,,0.1756535693508947,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0006890,fibrosis,,,,,,,0.1749084363716841,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0003865,kidney neoplasm,,,,,,,0.174780104313341,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0010650,Melnick-Needles syndrome,,,,,,,0.1743376657884126,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0004790,fatty liver disease,,,,,,,0.1730078274743494,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0002892,thyroid carcinoma,,,,,,,0.1728178387943835,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000318,cardiomyopathy,,,,,,,0.1726911865448811,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000771,bacterial disease,,,,,,,0.1712161695471554,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0004288,colonic neoplasm,,,,,,,0.1707914028023448,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000337,chronic gastritis,,,,,,,0.1702206233312539,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_1001390,Peri-Implantitis,,,,,,,0.1685319266712216,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0002503,cardiac hypertrophy,,,,,,,0.1677449704787295,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0002608,AIDS dementia,,,,,,,0.1659988816811732,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,HP_0001894,Thrombocytosis,,,,,,,0.1647543122427294,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0012657,Mungan syndrome,,,,,,,0.1642679676046401,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0019072,intrahepatic cholestasis,,,,,,,0.1611016613670796,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0005414,airway hyperresponsiveness,,,,,,,0.1598283975802518,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0004239,chronic hepatitis B virus infection,,,,,,,0.1595818343730505,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0007417,paracoccidioidomycosis,,,,,,,0.159244095041044,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0003963,freckles,,,,,,,0.1580620073790214,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0008588,peritonitis,,,,,,,0.1578931377130182,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0009130,clostridium difficile infection,,,,,,,0.1558201591732372,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0001444,Chagas disease,,,,,,,0.1556978320549762,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000699,Sjogren syndrome,,,,,,,0.1555043728978111,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0000228,adenocarcinoma,,,,,,,0.1552008021335965,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0004562,cryptorchidism,,,,,,,0.1550223533909633,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0007739,Huntington disease,,,,,,,0.1544071865561708,,,,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,MONDO_0005184,pancreatic ductal adenocarcinoma,,,,,,,0.1297271393604392,,,0.0947943934908205,,,,,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0009492,cardiac arrest,,,,,,,,,,,,,,0.0304813087545585,,,,,,
AHR,196,aryl hydrocarbon receptor,0.000537,0.0334744,-1.11669,-3.46146,402.97,2026-04-21T19:52:28.856995+00:00,bronze_GSE251849.csv,GSE251849,,1.475,NOS0001,196,AHR,ENSG00000106546,AHR,EFO_0009618,foot fracture,,,,,,,,,,,,,,0.0304813087545585,,,,,,
